user,sku,category,query,click_time,query_time
33845a937a0f376c4d829c1194397e623745fb96,2467183,abcat0701002,gears of war 3 epic edition,00:56.5,00:34.0
3387c06022513581021235cd88bbb0591e28f9f4,9854804,abcat0701002,xbox 360 games,39:01.4,38:35.7
3389f6da73952e13e33d1586b3955ef9b61a5bdd,9854804,abcat0701002,Gears of war 3,11:07.3,10:53.8
3389f6da73952e13e33d1586b3955ef9b61a5bdd,2670133,abcat0701002,Gears of war 3,12:25.1,10:53.8
338c36a310af04bc8cba21ae472fab03af6b2326,2467129,abcat0701002,Gears of war 3,28:24.5,27:59.7
338c60480c0360b8cf4fa37a485dce179ad88771,2107458,abcat0701002,xbox 360,19:40.5,18:38.7
338cf4061c0881d0e56ef5e686aec0c418f74b70,2541184,abcat0701002,Dead island,54:22.9,54:14.8
338deb9e9db2b2b0cb9d169a5e1e80083fcb7c84,2633149,abcat0701002,rocksmith,14:56.9,14:31.7
338e197ff35af4c309090c64b292cfdf922ed6b6,2375195,abcat0701002,madden 12,17:41.3,17:04.3
3391b45ae6e50a31a7c162ea3c559061db230679,1011491,abcat0701002,FIFA,00:19.0,59:54.7
33923232b0187683a0178c40b426582c067aa2b9,2173065,abcat0701002,batman,26:11.5,25:59.9
33926bffe3a57056b344c547eb5fb88b6087be3a,2467129,abcat0701002,gears of war 3,22:24.6,21:16.9
3393a03072ab3afcf705a4c463a0781ea1650088,9854804,abcat0701002,xbox360,07:29.6,07:23.0
3394f3786a0fa0df259f1cee62e372796ef8e2a3,2541184,abcat0701002,dead island,39:14.5,39:02.2
3394f3786a0fa0df259f1cee62e372796ef8e2a3,2833031,abcat0701002,call of duty,48:34.0,48:19.5
3394f3786a0fa0df259f1cee62e372796ef8e2a3,2945052,abcat0701002,call of duty,48:56.5,48:19.5
3394f3786a0fa0df259f1cee62e372796ef8e2a3,2945052,abcat0701002,Call of Duty,27:47.9,27:16.5
339590bf71a02842d38fbd55b3c1945a59a6dbf3,9976899,abcat0701002,la noire,14:43.6,13:23.3
3395eaed87f8103266575a36b566f3a7733bcd90,2670133,abcat0701002,Call of duty modern warfare 3,32:46.1,32:25.7
33989be521a20cbec01347bcda1f611a00b2aa90,2704058,abcat0701002,Fifa 12,55:11.9,54:59.2
33992cff61ec768c6d969b23ab92782d02422cd2,2467183,abcat0701002,gears of war,19:11.7,18:50.2
33992cff61ec768c6d969b23ab92782d02422cd2,2467129,abcat0701002,gears of war,20:32.2,18:50.2
33992cff61ec768c6d969b23ab92782d02422cd2,2807036,abcat0701002,nhl 12,39:08.7,38:45.1
339b55c6e80a66e8e8872bb680bb19bfecced5fd,9927373,abcat0701002,fear 3,08:19.6,07:51.8
339b55c6e80a66e8e8872bb680bb19bfecced5fd,9854804,abcat0701002,gears of war 3,09:14.5,09:00.4
339d1b224ae8c876a0f71beb54aa618778712e2d,2078113,abcat0701002,Forza 4,18:33.5,17:59.6
339fd525e8c802b99769323f29215646620c87ef,2541184,abcat0701002,Dead island,21:50.5,21:20.1
33a3c200e8eae831d4de13c38333f3558b795c2f,2173065,abcat0701002,batman,32:48.8,32:42.6
33a6a41c69b9dd3dd04583598c222fa9b7f85b90,2375195,abcat0701002,madden 12,44:36.9,44:29.4
33a706ac4839093f75312773398d7a2d17cdee4f,1251132,abcat0701002,Deus ex,45:20.0,45:01.8
33a776914c4123550b917df3c9909344aca4970f,9254111,abcat0701002,halo 3,36:41.6,36:21.3
33a8518df4e503e251a3825b96d11ee9d6c2fbd0,2541184,abcat0701002,dead island,14:09.6,13:51.7
33aa70f03e0bf148b63861d7b2f83f932ae27df4,1078792,abcat0701002,mortal combat,46:52.7,45:51.2
33abceecd0db648c31c80064499674f93d4dfaf3,3046603,abcat0701002,batman arkham city,44:56.5,44:16.5
33ad909999112b0508a62b2eed1968dd33dd15d3,2541184,abcat0701002,dead island,43:22.5,42:42.1
33b0ddb8699ffd27a5aec212e5ece5834038fa52,2953607,abcat0701002,Forza4,57:44.8,57:05.9
33b74d62cdcc73e8b107553d1d8013f800b0f4db,2078113,abcat0701002,x-box 360,43:04.9,42:50.9
33b7f4c9a2212882422b74881c001691032fc10f,2340293,abcat0701002,Ncaa 12,32:48.4,32:24.3
33b92741e37a2c2e7b164732d2663c70d1d13bae,2628429,abcat0701002,Child of eden,48:16.0,48:04.6
33b94d8aca90e0c7c06123a604897859dfe20b58,2945052,abcat0701002,Ps3,47:33.6,43:45.7
33bbe521271f745ca36617e94dd83ebed27c8f15,1004622,abcat0701002,Outlet_Center_New_Arrivals,54:38.4,53:50.6
33bd97ee4f4b415ad47e57a9156ae04cef719828,1228939,abcat0701002,elder scroll,08:37.6,04:26.4
33bf08a6a58b18df1f61410957a6b490b6adb36d,9865018,abcat0701002,skate,21:58.9,21:40.7
33bf08a6a58b18df1f61410957a6b490b6adb36d,2628429,abcat0701002,skate,25:44.9,21:40.7
33bf8a6ff35725334e4808d8663f10bd06de842f,9460736,abcat0701002,forza,31:31.6,28:59.1
33c16f9174bdf3e2f43b4c5fc90f1972776d46f6,1154546,abcat0701002,Star wars,33:21.3,32:56.8
33c2234eb4f46068492b227fb13ccbc326b016f8,2432045,abcat0701002,Mx vs atv alive,55:38.4,55:11.9
33c27008969dba8fda0b07a7a48a11fa2426a0b4,9276473,abcat0701002,Call of duty,07:57.5,06:44.1
33c4382764bfa433ec25544534dd2c6b2891ad33,2340293,abcat0701002,ncaa 12,07:47.6,06:53.8
33c5c688286a24474941476e2cffd672677d5ebc,2945052,abcat0701002,Modern warfare 3 xbox,29:15.0,28:38.8
33c762d706a7dec297c3c607a69778770eca89e9,9902347,abcat0701002,Call of duty black ops,24:01.5,23:45.6
33cccc87f65839dab3b59e9c4f45032f49fad4ce,2107458,abcat0701002,Battlefield 3,33:14.1,33:06.6
33cd845a7e7344f033f4bad3afd35eedf7911e9e,2670133,abcat0701002,mw3,10:56.7,10:02.3
33cea7599220acf7c2a047424a43399688bdab04,3046603,abcat0701002,Batman,15:12.4,14:34.7
33cfd0d3ce81b28a9c733f17db3870f92d2fba36,2541184,abcat0701002,surge,31:01.8,26:13.4
33cfd154447849c2ae8e894d9294de745e10f139,3046603,abcat0701002,Batman_Arkham_City_2011,18:07.5,17:48.2
33d08d42d5cef30ac7ab237338b2f2ab52d389b5,3046603,abcat0701002,Batman arkham,24:20.7,23:59.1
33d123233b5f34ee137f50e421d13053759f06b0,3046066,abcat0701002,Rocksmith,09:19.8,08:28.5
33d22b43181de6e112940799fad85e82dda6d9bf,2842639,abcat0701002,Rise of nighgmares,09:35.4,09:21.4
33d2d66582ddd1c3338ccba3a6e97e096e05face,2078113,abcat0701002,Forza motorsports 4,07:47.5,07:07.8
33d2e278725153c1b3e8c5a1dcbc3ddeb27a154a,2107458,abcat0701002,bf3,51:36.1,51:27.3
33d81eeb09ac1f35557af7d0f19d02ba46eb0fb2,3046603,abcat0701002,Arkham city,17:37.1,15:22.3
33d82213577d786eb942565e2a0c089746a72c60,2107458,abcat0701002,Battlefield_3_2011,51:30.7,50:54.2
33d9028ebb1691dd633197ecedf2bc754aabbd18,2945052,abcat0701002,modern warfare 3,07:35.4,07:19.2
33e0195f22db8e3bb3db1aea3e99bce2ad79df53,2107458,abcat0701002,Battlefield,49:26.2,10/20/11 12:49
33e3e34972ccb9cb4afe8cb697d33718343eef71,2613542,abcat0701002,Assassins creed,49:57.9,48:59.1
33e433df42afe6c8512f34e4702b60d434520ed1,2704058,abcat0701002,fifa 12,47:06.1,46:28.9
33e525a8fedebe392b4ddcec6946e4490f5ffe34,2541184,abcat0701002,Dead island,20:43.4,20:34.4
33e6d1ec4611657067eecfa4e074afee15817128,9460736,abcat0701002,forza,26:39.3,26:27.3
33e6d1ec4611657067eecfa4e074afee15817128,2078113,abcat0701002,forza,26:57.5,26:27.3
33e84e1d3a4b310a43135e8da94f4930b70f3d06,9902347,abcat0701002,xbox 360,25:29.8,23:56.0
33e92d3b0bebb9a6c7c2a9d3289fb158b6fb9348,2173065,abcat0701002,Arkham city,26:15.2,25:46.0
33eaa1d70462c591641233433d02fc306dfbcf93,2613542,abcat0701002,Assassins Creed Revelations,00:03.0,59:21.3
33ec33b69efac153107719f1a4cdad546c842ab8,9854804,abcat0701002,Gears of war 3,51:17.5,50:59.8
33f158851cee3f924672d9eb5ba549cfb0c98b71,2467183,abcat0701002,20110801_GOW3,50:06.3,49:55.1
33f2cedc4485cf4c3d3a2b77a41f886659ac68e5,7294661,abcat0701002,Halo 3,34:10.3,33:05.4
33fa7bae617d6063a967c7dc3d636be321235e05,3447104,abcat0701002,Oblivion,25:01.2,23:56.2
33faa0b78a61c18562f4d7b14a9547552560a9d5,2802508,abcat0701002,just dance 3,00:55.0,00:00.4
33fb3215d2af2deed7fa19656c8e9d2e2a718ba7,2633103,abcat0701002,rocksmith,43:15.5,42:28.1
33fe91e2fc17f0e4481c647165db1be49e60d473,2977637,abcat0701002,NBA 2k12,36:36.4,36:30.0
33fec9f29fb1977f2455787252ceb40f585fe581,2953607,abcat0701002,forza,47:11.9,46:59.8
33ff8eadd17929d9d5c6419ac62ac72e136a1f48,2945052,abcat0701002,Modern warfare 3 hardened,56:29.4,56:19.9
33ffb495ad6a237f380dec7b2a4abcbb158fc95f,2541184,abcat0701002,Dead island 360,19:13.3,18:41.9
340135c04283adadb2f7ccbbf3a00cd393a5c512,2541184,abcat0701002,dead island,34:06.7,33:58.1
34022770f17c044f9845270ff6f0483fdc02de5b,2078113,abcat0701002,xbox 360 games,59:36.0,59:27.9
3406c590aeceaf509f09e24ba4392d39b05ffe46,2758085,abcat0701002,Dark souls,02:09.1,01:39.5
34097907330a9dd743386a80cc911b3a518120dd,2541184,abcat0701002,dead island,06:19.4,06:07.4
3409d778a4bec3e6ef8207b10ddf298715e1bed8,2833031,abcat0701002,Black ops,40:08.6,39:51.0
340a1acf803a13e6e4ed03266de4735916b8c364,2953607,abcat0701002,2953607,58:33.3,58:21.6
340d919b6d329c1ed6fedce3eef183ef56622082,2977637,abcat0701002,Nba,03:03.6,02:33.2
340da32533e6a10d6528d4aeb7f772a6f4fb5a3f,2670133,abcat0701002,mw3,10:17.1,08:48.3
340f014fe98688f4ec51fc35a243ef857deed69b,2842757,abcat0701002,Once upon a monster,01:55.0,01:48.0
340f4b00ba17252062f3fc0ac72cf21bbd4dcea2,3180602,abcat0701002,Bodycount,53:15.6,53:07.1
34173b0c11c71197ea5ac825f62e4cfa3c3cdfab,2670133,abcat0701002,Mw3,47:52.8,47:40.9
341853ff49dee64ca33dd8ec025454df444023f3,9902347,abcat0701002,mlb 2k10 xbox,47:51.8,47:38.4
341981d08c6ecdc95987cee5056d3c3d92dafe24,8237302,abcat0701002,ghost recon,32:54.2,32:13.9
341ea7bb4b9e1e4b3f4d7b1edc35ba33d67bbc71,2977637,abcat0701002,nba 2k12,22:46.5,22:35.3
341f67d64a3cd109d1279c37fab9821b377bebfc,2541184,abcat0701002,Dead island,21:02.9,20:49.0
341f67d64a3cd109d1279c37fab9821b377bebfc,2467129,abcat0701002,Bat man,23:26.2,22:59.1
341f883ca8c3dab02dfe54f0cd775b594a306d04,2670133,abcat0701002,Wireless xbox headset,14:27.2,13:09.5
3421e4f10c0dfea7696f41ae3bb1e7ab257ba114,2107458,abcat0701002,battlefield,45:49.4,45:09.1
3422f08b4e7b07dc009fc5df6d4d6912fb998d63,9854804,abcat0701002,Gears of war 3,08:07.4,08:00.0
3422f08b4e7b07dc009fc5df6d4d6912fb998d63,2856517,abcat0701002,Gears of war 3,08:22.3,08:00.0
342498a6f535a5917411a04591cdb8f383763e1a,2977637,abcat0701002,NBA 2k12,55:50.3,55:31.1
342566540171e5bb877bd01dd5903cf43d7b3d96,2945052,abcat0701002,Modern warfare 3,09:49.4,09:31.4
3428590a9df322336a785545ad449537ab058e97,2107458,abcat0701002,battlefield 3,09:49.4,09:18.4
342b6eba9f03768e03b47cc693175d6c967f70fd,2823899,abcat0701002,Kinect games,37:01.0,35:32.0
343048f2697e66ddf782fc0960cb4409a32fb27b,2953607,abcat0701002,Forza,27:58.8,27:31.7
3430cb72929b14c089b3de3c7e255bc4f940afb8,2173065,abcat0701002,batman arkham city,47:47.0,47:34.2
343374b889120f685a20f76505c1a82ddc6c44cc,3052119,abcat0701002,air,51:05.5,46:56.8
3433d955e84d89f2229453e330cc806087144e62,9808306,abcat0701002,dynasty warriors,58:25.9,58:17.8
343a0dfe685a343d1926d0ff7d30201b3e2beb9d,1078792,abcat0701002,Mortal combat,53:51.3,50:16.5
343b4b470906bb89d12fb53291dafbae5364258d,9285686,abcat0701002,fight night,25:21.6,24:39.4
343b5714d16edc97af3a4def780f438fb44ebcd1,2173065,abcat0701002,Batman,23:13.0,23:05.6
343c1070d54216aab28f0670b3c0ff7b1b15d932,1981345,abcat0701002,green lantern,53:43.8,52:12.3
34405f3f7fd55baba78d38aac6cb7f2dcc4e73cb,2107458,abcat0701002,Battlefield 3,18:01.9,17:47.0
3440d57634a159d1d8e38757f31f1d42537c84b1,2173065,abcat0701002,batman,23:32.4,23:18.0
3442a49eac254c8a5a56147207edcd74ae6f7c89,2467129,abcat0701002,Gears of war 3,56:23.1,55:30.7
3443aa993bf515af3acc55c4d3764bbbd87b9d40,9854804,abcat0701002,gears of war,40:00.9,39:13.8
34450c526d4863dc622ab332c64ec9d63689e5d0,2467129,abcat0701002,Gears of war,43:25.3,42:24.6
3445220c94377ee16206cdb1305e1385a733b46a,1515341,abcat0701002,Zumba,31:41.0,30:40.7
34461e1f67878669904e04584496f02448405472,7294661,abcat0701002,halo game,44:29.3,43:23.6
34485ad94070f977cd74fcfd81f45a80989e22b6,2945052,abcat0701002,Modern warfare 3,24:17.1,23:54.1
3449f01d4d6b3fc1e0c77ea8996f68e932af7a8c,9902347,abcat0701002,Call of duty,26:45.4,26:33.9
3449f01d4d6b3fc1e0c77ea8996f68e932af7a8c,2670133,abcat0701002,Call_of_Duty_Modern_Warfare_3_2011,58:04.4,57:43.5
344bdb25ff4b2e456dc5863a1bbd64b246a9286b,2802508,abcat0701002,Just dance 3,29:33.6,28:57.5
344dd8f46f7eaecca022d0398b2656603822a000,2945052,abcat0701002,call of duty,59:07.1,58:52.4
344feffd7ff7c46d692df8910ce21b12e26b104e,2095189,abcat0701002,skyrim,41:13.0,41:06.8
3450d4b63c0975ed1abfd44022dbfb968b7faa78,2173065,abcat0701002,batman,22:51.9,20:56.6
345174f0cba961c595fd36e0a9f4a95c1466052f,9854804,abcat0701002,Gears of war 3,08:31.9,08:24.6
3455381d71a522633167873549158c09d8255d04,2633149,abcat0701002,Rocksmith,45:09.7,44:16.0
3456022419f818a6bacd2af1584da5535eed40d3,9854804,abcat0701002,Gears of war 3,49:15.9,49:03.1
345857f42d1a0b176912599e730c4e280dfa6ec0,2173065,abcat0701002,Batman,31:15.3,30:02.8
345a009f6aebec889cae9d7a3cbabf9e26f5650b,2807036,abcat0701002,nhl 12,05:53.9,04:54.5
345d308e7a876c8cee3c5e947ab3d298f28abc50,2807036,abcat0701002,NHL 12,46:22.3,46:19.0
345e0b2aeebab298b4e65461b8e72c972e33e49f,2173065,abcat0701002,Batman arkham city xbox,00:15.5,00:06.3
345e1e619b00eae9b0b587d8e7fad0cad79d611a,2330703,abcat0701002,Saints row 3,57:37.7,53:35.4
345e6762e8aafae1c04bbca2673b05d319b51054,9865018,abcat0701002,skate 3,36:55.9,34:55.8
345f2d20209a70a8ceb79fce8b37e93bde0eb1f8,2758085,abcat0701002,dark souls 360,57:58.2,57:41.5
345f2d20209a70a8ceb79fce8b37e93bde0eb1f8,2107458,abcat0701002,battlefield 3,13:27.0,13:10.4
345f4e39f5b14f06ab7219c28793f3ba2baca6ef,3021387,abcat0701002,Wwe 12,21:45.2,21:17.6
346218ddfa5f2623a5e5af28284d52e026d21370,2248278,abcat0701002,Transformers revenge of the fallen,46:02.9,45:22.2
34636069d7b0fe581b2f5c9fd609290b7c2081f4,2945052,abcat0701002,Call of duty modern warfare 3,37:00.8,36:46.5
3464dd6d1ea9704cc8fa2683c7f473def6d876bc,2375195,abcat0701002,Madden 12,48:24.2,47:58.0
3466eb0591ed500924b6e88346d01951a401b9b4,9976899,abcat0701002,La noire,31:11.7,30:02.9
3466fdaf8704d03b84c155bc00b37fa63806c927,2107458,abcat0701002,battlefield 3,01:31.3,01:22.7
346800212811c7495fb0f38dafb6e5f10a0e6508,9854804,abcat0701002,gears of war 3,10:51.6,10:34.6
3469629fe79a24858dbea7a3072b44b9fee31b26,2945052,abcat0701002,Call of duty modern warfare 3 Harden edition,22:26.8,20:45.9
346b7881b77cf0b34f1729aba815fa9dd956f88d,2375195,abcat0701002,Madden 12,47:14.9,47:02.3
346c0757a647bdb6ed751a7c319d3642c58d3ecf,2107458,abcat0701002,Modern warfare 3,55:09.6,52:49.8
346d884c0674628488c4e9a9a4924e33c87f8706,2670133,abcat0701002,Dead island ps3,12:36.5,10:31.6
346ed7c31c1c108a6b9b662fe2b575b5c74eaebe,3046603,abcat0701002,Batman arkham city,16:57.8,16:17.7
347065a97f46909794b4af12eae9ccc17310834f,2467129,abcat0701002,20110801_GOW3,05:36.3,05:23.7
347229bf32064a72be506b89f60275306f760f89,2467129,abcat0701002,Gears of war 3,40:48.8,40:08.2
3472b5f11feee8e234274720aa9a93c0280fcd5d,9254111,abcat0701002,halo 3,58:33.3,57:55.7
347459c929fec73c8da69aa455c8f8e1d6a79c0d,2977637,abcat0701002,NBA 2k12,30:05.4,29:53.7
34761cd386f2cfc63de573fe197e5f3d4433dac5,1515341,abcat0701002,Zumba,43:29.6,41:05.3
3477152b9830a1c05a4ecffef86c59ab09d52586,9854804,abcat0701002,Gears of war 3,38:08.1,37:49.3
3478f356812334846998384c48a6054aa7a661b7,1930151,abcat0701002,tiger woods,20:03.8,19:42.8
347c523f304f95dc880672b72b3f5b378cb23720,9417179,abcat0701002,Split second,32:32.9,32:17.2
347ce240fe24d831f6ada854e009b5274b3ba198,2897116,abcat0701002,Kinect game,14:03.7,12:47.3
347db9072c6f9a64f1b0beea3012922e6049af44,2670133,abcat0701002,Modern warfare 3,12:55.4,12:34.5
347f3105d01f1dc7182993859f17025417576925,9854804,abcat0701002,battleforge,22:24.4,20:14.2
347fc5942ccf2516cf169b1db73c8eb5a30a1762,2541184,abcat0701002,Dead Island,06:31.5,06:26.6
347ff70120f89587e97a20ca66f57d6858474a30,2670133,abcat0701002,MW3,22:57.8,22:42.7
34855200a83455f8334d1a6d3123062b903e265f,2541184,abcat0701002,Dead island,57:25.7,57:04.3
3485f4b90e186969b99765181789deddc8dc00da,9854804,abcat0701002,gears of war 3,20:46.1,20:21.7
3486f9e0cbd2e9ec5165748802627d5ecb70ed58,2671044,abcat0701002,xmen,40:16.1,39:50.7
348aefc48cb8c1ac3e09222f84859585797c4159,9854804,abcat0701002,Gears of war 3,54:35.9,54:24.9
348c5f0ea0c355301075d9991e0d7f1ce0e36318,2375195,abcat0701002,Madden 12,14:18.1,13:57.1
348d6122abec028a9fc3ba9d702c81121290640e,9854804,abcat0701002,Gears of war 3,14:28.0,10:18.8
348daa3e09f6e031f8da74aee5768df706c45276,2670133,abcat0701002,Modern warfare 3,29:24.6,29:02.3
348f5d98aeae67c51fba16dd26718d0ecae3d14d,2078113,abcat0701002,Forza motorsport 4,36:05.7,35:57.5
348fa103bd9c76118e1832649ecefbffc361b0d9,3046603,abcat0701002,Batman arkham collectors Edition,01:33.9,57:23.8
3490695af7cc361d9675852ed893bc13c9852654,1580049,abcat0701002,Kinect system,05:15.0,05:07.2
3490c0e3d781b84777ef0bf41e092eecff6f6060,2897116,abcat0701002,Dance central 2,13:01.5,12:45.5
34945e07d7032f68184d9ed46d412f19f43f980c,1431386,abcat0701002,borderlands,37:08.3,36:09.1
34998c00987946b757d172546113ba3a9e097e7a,9854804,abcat0701002,Xbox 360 games,41:58.8,40:44.7
349e9b5821f0511b3918c679a940b551707f2f7b,2173065,abcat0701002,Batman 360,58:34.6,58:02.3
349f50210190b959729fb61de23c30e621456245,1808056,abcat0701002,mlb 2k11,29:37.7,29:11.7
34a3351ac83bca9657163dd624e118b3ffad516f,2807036,abcat0701002,nhl 12,21:14.5,19:00.0
34a610134fa43ad7343269aeac43400c035ad7a3,3552327,abcat0701002,dragon ball z,34:05.5,34:00.5
34a6234383ef9425af7902f83947e0e3318a7c8e,2540079,abcat0701002,xbox live,16:10.0,15:29.6
34a8147eec0dc40e9d0b19165c7b4d7329521a70,2977637,abcat0701002,nba 2k12,47:05.4,46:49.6
34a8147eec0dc40e9d0b19165c7b4d7329521a70,2375195,abcat0701002,Madden 12,50:19.5,50:04.5
34ab7a0dea7d2b2f9f8435b541f5f183250106bc,2107458,abcat0701002,Battlefield 3,30:41.9,30:27.7
34ab7f1eb26d73bde3a40e5971c65da3f6aed88e,2095189,abcat0701002,sky rim,50:54.6,50:03.7
34ad838941ad8c4edf4a19ab4fd545877bbfcc00,2467129,abcat0701002,Gears 3,58:26.8,58:05.4
34adfeccd6b3f4603f39bd4007b1606b810bc139,9854804,abcat0701002,x-box 360,53:01.4,52:57.3
34b2295a201091d2b19efe575187e145f43f7395,9902347,abcat0701002,miracle,00:14.7,58:05.2
34b2edc32d2f9f53b9f4bcec2cbafe63f199c90f,2833031,abcat0701002,Call of duty,22:19.0,22:05.7
34b5fda72d642967592b8bf18e7f27b4ab7ece4d,2541184,abcat0701002,dead island,18:47.1,18:19.6
34b6c43a48418544262c366cfad47f8f8901f3d4,2375195,abcat0701002,hd tv,24:17.9,19:25.5
34b8b5aecba4fd00d32804a19afa6d8ba792f2aa,2824158,abcat0701002,Hitman,37:11.4,36:35.4
34b8b5aecba4fd00d32804a19afa6d8ba792f2aa,2078113,abcat0701002,Forza 4,36:18.3,35:52.2
34b96ddf99c006c4737d0dc2bb7e5d65aa28a357,7294661,abcat0701002,halo 3,11:06.3,10:11.6
34bbb9c6472eee2e13d47304445c97bffd24629a,2670133,abcat0701002,playstation headset,09:31.6,06:44.2
34bbbeef89a03731f4ee3584aecec6465af35ec8,2541184,abcat0701002,Dead island,47:47.2,47:39.1
34bbbeef89a03731f4ee3584aecec6465af35ec8,2095189,abcat0701002,Dead island,51:18.9,47:39.1
34bbbeef89a03731f4ee3584aecec6465af35ec8,2670133,abcat0701002,Dead island,51:38.0,47:39.1
34bbbeef89a03731f4ee3584aecec6465af35ec8,1228939,abcat0701002,Dead island,52:05.1,47:39.1
34bceb2f873b334a039d07d5bc9cf913c5dba689,2173065,abcat0701002,Batman,03:15.6,03:10.6
34bd014059d4ac28509ecb44a8bc72ccba0356ee,2173065,abcat0701002,batman,19:36.3,19:27.6
34bfa1ae5b3df4e6523b98bdef90f618edd5992f,2856517,abcat0701002,halo,53:44.5,53:17.3
34bfa1ae5b3df4e6523b98bdef90f618edd5992f,2856544,abcat0701002,halo,53:59.5,53:17.3
34c10fdd515aef661e29b819ae990f62d6125997,2375195,abcat0701002,madden,58:15.8,56:51.8
34c32c54b81b69cc046944916da26e8f10ca4156,1563392,abcat0701002,X box michael,22:53.5,22:44.8
34c4f5dda39abe86c2058a4860554b414ded4600,9701377,abcat0701002,Fallout new Vegas,17:58.1,17:48.6
34c9c4e18dcc728d7f1cf20d4faf9cbbb3e4e9cf,1508787,abcat0701002,red dead redemption xbox 360,08:11.6,06:38.6
34c9c4e18dcc728d7f1cf20d4faf9cbbb3e4e9cf,9374134,abcat0701002,red dead redemption xbox 360,08:36.3,06:38.6
34ce096476a98dd56cb332fd642b880884c5e8ed,2842639,abcat0701002,Rise of nightmares,37:06.4,36:58.2
34d362265474d3b04eac7ddfd1ec8b24750faf97,2678578,abcat0701002,Oblivion,13:44.5,13:33.7
34d362265474d3b04eac7ddfd1ec8b24750faf97,3447104,abcat0701002,OnlineMidnightSale_Movies_TV,13:35.1,08:56.0
34d36f3c1985ff69ef393680efb3371095a24baf,2628429,abcat0701002,LaborDay_VideoGames_20110902,11:27.8,08:49.4
34d4ef7cfd7972706a4b2438ea67e9182398fdb8,2953607,abcat0701002,forza 4,47:46.4,47:20.4
34d547a3e4a6d745fb71074c04081a979f715203,2524106,abcat0701002,Man vs wild,17:43.9,16:17.2
34d5bc895b7caf65a86984b58c47d90b0f214946,2541184,abcat0701002,dead island,04:09.3,03:12.0
34d8868d6e7ba240dd68aa5f06a4ce2e8395b3e3,1092494,abcat0701002,Driver san francisco,11:34.8,11:20.0
34d9421bab7db35be946bd6481ae73dfe3e8197c,2107458,abcat0701002,New releases for ps 3 game,04:18.4,04:05.0
34da189b7e675f6923d0f62af0a24ed1d3c9300f,9854804,abcat0701002,xbox,32:36.3,32:03.9
34db879fad67e1708b6c7de46d01876190481df8,2467129,abcat0701002,Gears of war 3,33:24.2,30:43.9
34db879fad67e1708b6c7de46d01876190481df8,2467183,abcat0701002,Gears of war 3,35:27.3,30:43.9
34dc5f5bd25b8ede8c71257385cd915c3399a693,3046603,abcat0701002,Arkham city,21:19.7,20:50.7
34dd3a2bfcded272d6788ce3fbfecfb57784885a,2107458,abcat0701002,Battlefield 3,18:59.0,18:47.2
34de462848de9e2f210d0b8ebb9d3c1f54c900c8,2704058,abcat0701002,fifa 12,23:24.9,23:20.0
34ded5c124da66e8f9dd3b617ee7975326100a30,2758085,abcat0701002,Dark souls,48:01.7,46:19.3
34ded5c124da66e8f9dd3b617ee7975326100a30,2330703,abcat0701002,Saints row,05:47.9,05:42.1
34e076e5709b63c18ddc17ffd31ce81e869503ac,2815178,abcat0701002,metal gear,13:23.8,10:57.6
34e2af0ceefb7a8664dc5d847b0d85540e37a5b2,9854804,abcat0701002,Xbox 360,42:11.8,41:49.4
34e302af2e3b404ab0b9919efac8168eea45d769,2945052,abcat0701002,Modern warfare 3,21:10.3,20:19.6
34e61c245380acaa328e249c0964dff32b0f8052,2540079,abcat0701002,Xbox live,38:12.7,38:01.2
34e721ce0d8a700356d7df9b87c92d8873af2e59,9854804,abcat0701002,gears of war 3,45:46.8,45:33.3
34e7ba16df2bfe4fd3224d469481aa754ca85be8,2856544,abcat0701002,halo 4,54:19.9,53:46.0
34e8f54b8c94327469617190e3dc9c3e0df5d239,2945052,abcat0701002,Warfare 3,18:07.2,17:33.2
34e9ede79e3680645c2005e7b3f4c7805c7549a0,1228939,abcat0701002,Rage,14:59.9,14:47.6
34edb8bdcec7926b413927ebe0aa76f8970b08df,2628429,abcat0701002,LaborDay_VideoGames_20110902,45:40.9,45:19.6
34f01a048232bb0e50398bb236116ba7bb71f26e,2856517,abcat0701002,Halo anniversary,03:06.7,02:53.8
34f2d9abd22779827945722cbfd691ef39941098,2541184,abcat0701002,dead island,51:30.1,51:09.4
34f60882add329770573fff7590cf36abe4e4f72,1431386,abcat0701002,Borderlands,15:22.4,15:10.9
34f6ab7a913066200e74078965ace2a2f0ee1d8c,2576068,abcat0701002,heroes,52:25.7,51:36.6
34f938e8bc7a1fb95ad80e42d3b96ff60689b5ec,2613542,abcat0701002,assassins creed revelation,02:17.2,01:09.7
34fa89dd8fb996fec1f6595155096ba35ca1b08f,9854804,abcat0701002,Gears of war 3,48:52.2,48:28.7
34fc5bec1c6d25f9a20af2fd023cfc1fb58f64b6,2078113,abcat0701002,x-box 360,59:48.1,59:07.3
34fd449ea4f9f8d735d6fe917442ead52ad3c7f0,9854804,abcat0701002,gears of war3,34:58.8,34:29.2
34fd742806b27fb03c1fe17e4a533e92ff649ef1,1228939,abcat0701002,rage,30:43.0,30:18.7
34fdea2c4d77c4b9c02d6571c265845e96911750,9902347,abcat0701002,xbox360,09:02.4,08:43.4
34fe3fc3847cd3946367bd73cc05c47bed130334,2704058,abcat0701002,Fifa 12,41:22.9,41:15.6
34ff4a00193cc1603c7e2cd9f45feb654f0b953a,2467129,abcat0701002,Forza 4,27:18.3,26:29.6
